52;332,03125;144,14414;20,55605;33,33333;108,0292;59,98827;11;68;75;9,33333
42,35294;109,21053;158,82105;26,56505;10;113,90728;49,3828;13;75;85;123,52941
55,9633;55,60032;121,06401;45;16,66667;168,61219;55,32015;13;77;109;29,3578
84,28571;106,45161;108,05354;64,09349;500;202,27273;55,79053;14;44;70;32,85714
55;111,86441;133,54037;12,99462;33,33333;102,66667;50,38941;15;75;80;0
49,67742;199,19028;155,3867;66,80141;85,71429;202,05128;180,16177;17;98;155;153,54839
51,45985;80,23392;98,86742;84,88269;7,69231;142,59087;270,66249;18;215;274;14,9635
27,5641;254,65839;186,78791;18,43495;120;136,36364;202,21993;18;125;156;16,66667
85,50725;123,80952;146,32588;56,30993;183,33333;118,13644;136,50797;19;60;69;13,04348
64,70588;83,33333;117,52768;26,56505;500;147,50958;90,72869;20;52;68;0
63,82979;193,38843;119,84157;53,61565;66,66667;168,16817;54,49577;22;33;47;0
37,09677;152,09877;183,21569;33,69007;60;114,9635;11,71301;1;55;62;116,12903
83,07692;53,87205;81,64794;83,92754;6,25;177,52809;13,14341;2;44;65;46,15385
54,54545;60,11905;65,29243;81,46923;500;130,51471;23,19851;3;54;66;30,30303
38,63014;163,83616;225,2241;82,67359;14,58333;217,3913;148,44063;11;218;365;0
75;49,49495;136,71239;75,96376;45,45455;205,88235;74,69799;12;65;104;18,26923
30,37975;158,4;120,93126;48,36646;85,71429;147,68977;46,61246;13;121;158;83,5443
17,33524;140,09979;127,67756;52,12502;2,43902;125,8515;179,58093;16;587;698;6,59026
78,66667;196,63866;137,55346;64,98311;46,15385;105,03597;85,34001;20;70;75;57,33333
46,34146;37,92593;54,85128;86,7603;5;131,50074;70,6431;22;135;164;1271,95122
27,48092;30,39216;65,77153;89,9924;11,11111;109,33558;53,53719;23;119;131;19,08397
62,31884;84,375;138,04714;85,23636;12,5;125,64544;19,99723;1;58;69;2997,10145
86,29032;62,95956;82,34979;63,43495;13,04348;339,55224;25,83819;2;54;124;1602,41935
89,55224;122,44898;72,42583;46,84761;60;349,82332;20,20986;3;28;67;-41,79104
28,57143;104,92424;107,06236;59,42077;125;143,8646;20,47498;5;142;182;1048,9011
79,06977;109,09091;126,36124;56,30993;37,5;361,58192;21,91441;6;35;86;0
45,20548;103,44828;106;66,80141;500;140,38128;14,62075;7;58;73;19,17808
76,34409;84,23645;59,08196;50,44033;500;136,54618;46,9389;9;75;93;38,70968
70,70707;156,41026;83,53909;66,80141;100;131,93588;62,55933;10;81;99;0
46,26866;148,85321;140,30093;50,71059;77,77778;130,19892;64,4162;10;111;134;1382,08955
82,2695;362,77603;227,27556;53,74616;71,42857;235,29412;67,22385;11;80;141;1275,1773
57,47126;161,30435;87,04057;71,56505;23,07692;153,13936;50,80902;12;65;87;2100
68,62745;167,32673;158,04312;83,21103;31,57895;231,47092;71,90399;13;88;153;1077,77778
78,89908;131,4;127,20436;33,69007;500;380,51044;53,20503;14;43;109;-25,68807
42,3913;68,85759;136,41106;82,05653;13,63636;119,04762;79,74235;15;160;184;850,54348
26,5625;144,3038;97,94763;36,02737;8,57143;124,07862;91,85923;16;163;192;755,72917
44,57831;55,70023;96,02605;73,61046;20,51282;115,9288;142,72766;17;219;249;503,21285
37,54153;86,41259;112,04358;80,53768;21,95122;138,391;249,21466;17;240;301;353,15615
52,17391;152,51572;110,88296;68,74949;18,51852;136,85637;169,37098;18;74;92;139,13043
86,82171;125,25714;83,32003;84,03551;64,70588;443,45898;125,57036;18;45;129;14,72868
76,85185;98,24176;171,90847;83,65981;37,5;155,86035;117,86599;20;80;108;67,59259
